237 100
/user/ktrueman/default_domain/international_organization/member_states	-0.1206273,0.48173806,0.019277947,-0.36492413,-0.6563545,-0.6534252,0.63312715,-2.1781802,0.5589813,-1.0163255,1.8907115,-2.3665915,-0.7302438,0.12071816,-2.176758,-0.667482,-0.76136565,0.96076363,0.46394715,-1.7608094,0.58015126,-0.095078655,-0.50821555,-0.52943647,-1.2231314,0.6703945,0.56988174,-0.19750865,0.20721002,0.924304,-0.23002338,0.29040846,-1.8187667,-0.71958864,-0.97427344,-0.054681763,2.0545738,0.17620546,-0.62248784,0.27324867,-0.6307868,0.2740726,0.26487592,-0.47258404,0.7778464,-1.0144728,-0.18419228,-0.20100835,-1.2470934,0.34668508,-1.518341,0.69743466,-0.49500376,0.50496775,-1.7686906,-0.8634889,-0.54384136,-0.4025481,0.970635,0.10306227,0.91059345,-0.032250077,-0.07494492,0.38091674,-0.8548304,-0.23167972,1.702613,-0.8814941,-0.25121945,-1.5299398,1.6694776,0.7118734,0.31989992,0.5869731,0.84637284,-1.1034278,-1.2416041,0.32478672,0.7989591,-0.45297274,0.80072486,0.42712104,0.1420194,-0.8254447,1.4827749,1.3063649,-2.2933767,1.1592768,-1.0544964,0.46943903,-0.13885558,-0.57005167,1.7038591,0.3719891,0.57172394,-0.78756523,0.83140665,-0.2046552,0.41992047,-0.91703784
/people/deceased_person/place_of_burial	-0.27802923,0.8196287,-0.6837689,-0.14740509,-1.7736133,1.1042738,1.3690321,1.0935487,0.7944317,0.528646,0.21523614,-0.6735146,0.06344822,-0.33395875,0.68394315,-0.47369507,-1.0415566,-0.40828353,-1.174565,0.060742833,0.4644041,-0.44139007,0.30269635,-0.8613736,-0.130852,-0.102448545,-0.6759524,1.7153723,1.1662589,-0.5549881,-0.8532854,-2.2656746,-0.871239,0.81252337,-0.8203354,0.55967754,0.17666742,-1.561117,1.4819719,-1.2968223,-0.24524578,1.6290174,1.7350177,-0.8009417,-2.6290739,-1.6366417,-0.62833416,-0.8866469,0.98498017,0.48153988,0.52444196,0.86439675,0.10245151,-1.8083156,-0.58024013,-0.4580879,0.6466258,0.51028264,-1.0618198,-1.6302943,0.27427307,-0.81035405,-0.19397546,0.59364885,0.30132774,0.8618736,-1.5382433,-0.22613665,0.5090138,0.08065538,-0.21350627,-1.4123764,0.88496935,-1.6431442,-0.8108702,0.076786794,0.37753278,1.3992963,-1.5915449,0.015739942,-0.34709775,-0.9092131,-0.422521,0.8927275,-0.55131465,-1.5344421,-1.8084515,1.0495058,-0.89035195,0.37415048,-0.5167148,-0.82279617,0.2231693,-0.00723064,0.1658205,-0.5803891,-0.85761905,0.24558274,0.3158124,0.42350733
/award/ranked_item/appears_in_ranked_lists./award/ranking/list	0.08069178,-0.57928294,0.06592483,-1.1919062,0.43275982,0.46088696,1.2871011,-0.48065224,0.21438333,1.7678758,-0.19419107,-1.9937564,-0.69536,-1.9536262,-0.40975532,-0.43912026,-0.13879812,0.66085595,-1.9088469,0.3069846,-1.1328344,-0.15205033,-0.8967686,0.28927472,0.5830195,0.24055696,0.17288202,-0.86230457,0.8752496,-0.8987025,0.69484717,-3.4958646,0.45530808,-1.5946165,-0.43008363,-1.5642902,0.9529816,-1.1598011,-0.24409379,1.4042434,0.7047509,1.6242179,-0.016885033,-1.3441757,-0.73752207,0.4889727,0.4428791,0.090257294,-0.747408,-2.388203,-0.7991867,0.7760187,0.73319966,-0.42822558,-0.45458168,0.50737476,-1.3635234,-0.082437605,1.0309991,0.049708515,1.2387558,-0.61056405,0.040638406,-0.1689534,0.35487196,0.53362995,-0.9580661,1.0669516,0.62274325,-1.2055262,0.5032446,1.3779162,-0.10205139,-0.6145356,-0.41950247,-0.7289572,0.3984466,0.80006397,-0.98787296,0.93532205,0.23289648,-1.3903605,-1.3477982,1.6015697,1.5474432,-0.28507188,-0.5996065,0.5055945,0.69494826,-0.10661326,-2.0077631,0.756296,2.5149846,-0.77499384,0.44306648,-0.0024840843,0.13132325,-0.9093916,0.319751,-1.8002044
/sports/sports_team/roster./baseball/baseball_roster_position/position	0.81321406,-0.44121888,0.4749648,0.8926005,-1.2904788,1.5891296,0.44418284,-0.7700222,0.41538218,0.50815743,0.4533877,-0.3595115,1.3093956,-0.989221,-0.42190105,-0.71751857,1.5572847,-0.20299451,0.12970406,1.2795889,1.3196521,0.10978399,1.0194529,0.5057292,-1.5731306,-1.9919665,-0.06283969,-2.2627466,-2.205705,0.6021509,-0.4032062,0.8193616,1.0736716,-1.1784873,-0.45465592,0.36369142,1.237888,1.2151836,-0.9691043,1.5196239,0.0070204325,0.8053481,-1.1282907,0.7320661,0.018664083,0.73874265,-0.7055134,1.0932566,0.074942455,1.2122018,-0.6270491,1.4281744,1.0341518,1.2561915,0.6074613,-0.28625742,1.0729567,0.1601454,-1.0528375,-0.010658507,-0.6079485,0.48884693,2.4338472,1.1456267,-1.7083493,-1.3758599,-0.66020304,-0.30884206,-1.0903329,-0.34050435,0.6924074,0.88181704,0.55195785,-1.3617852,0.8272028,-0.9130053,-0.4489048,-0.54215086,-0.55190706,-0.22311194,-1.057992,1.5171789,1.9556043,1.822009,0.36341497,-1.3171204,1.519204,-0.69620085,-1.2493209,-0.23575334,0.27571654,0.4918386,-0.4927097,-0.76322687,0.9355825,0.89018196,-0.25739965,-0.9284403,1.5461168,0.88619226
/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members	-1.1534612,0.17114928,2.1960459,1.1308413,0.070376135,-0.5105766,-0.80192924,0.6693945,0.75243926,-1.3848912,-0.8801838,1.4501324,-1.3550816,-0.24031954,-1.805796,-0.52340174,-1.6419623,-1.1307114,0.8614237,-1.1638705,0.9537987,1.042955,-1.45136,-0.18188782,0.40166855,-1.1857342,-0.11163574,-0.65355635,-0.7068154,-0.5017278,-1.9498707,0.29438496,0.2614801,1.1541772,-0.47041094,-0.7638443,1.1901895,-1.6433842,0.121405974,0.43677172,1.5933748,-1.1604221,0.38644752,1.1129049,0.65109247,-0.7921488,0.9010334,0.1191856,1.504879,-0.82632244,0.42672005,1.9541582,1.4637756,-1.3590224,1.6939596,0.03351438,0.51658946,0.008920273,-1.9600604,1.092338,-0.6681673,0.75010586,2.4503872,0.104107715,-0.4433894,1.4395517,0.0902097,1.2675922,0.8266317,0.023052568,0.61131275,-0.9442878,-1.9511989,-1.6734649,0.8589662,-1.1877693,-0.10432798,0.90189594,-1.4346251,-0.9451174,0.008321439,0.32279965,0.08005809,-0.86842823,0.53017485,-1.0896524,-1.6235889,0.11918877,-0.00087617355,-0.03524865,-0.59772676,1.5376213,0.3277764,0.33005047,0.7181256,-0.05498181,-0.46318623,-0.32429147,-0.93964094,0.7196967
/film/film/film_production_design_by	1.8531563,0.31177887,-0.41159695,0.89217186,0.18202794,2.0853837,0.044587374,-0.59845984,-1.5948516,0.014595964,0.60779387,0.52274406,0.28228602,0.61294687,-0.56419706,-0.20059283,1.9380916,-2.787506,-0.37748942,0.533335,3.9673426,0.88843954,1.0915914,-0.23498765,-1.1489992,-1.3134555,0.54121,-2.0751836,0.056135695,0.4763526,0.12727953,-0.18900336,-1.148621,-0.5824469,-1.3899882,1.0306908,-0.14996102,1.1181339,-2.6691632,-0.43240827,-0.051094834,0.52497786,-1.3498629,-1.3595295,2.2952821,0.3511113,0.34916255,1.1349914,-1.4778825,0.3625421,2.0460203,-0.4998684,0.3519427,-0.13433613,1.5302502,-0.025923485,-1.6990675,-2.5795193,1.778455,-1.370416,0.6454117,0.3977819,0.32154,0.2318754,-0.22856864,1.3246657,1.1497623,-2.0763166,0.41060117,0.5663812,0.5018506,1.041952,0.5699664,-1.0478997,-0.19477664,-0.6846455,-1.7617282,1.5865346,1.2201893,0.27302292,-1.6874913,-0.09673775,0.66830033,0.6407511,0.73979944,-0.21465302,1.2661752,0.2790812,-0.06263825,-1.1588703,1.8659432,1.3706461,1.9462824,-0.6286475,-0.9661291,-0.8785671,-1.183543,0.9449265,0.623237,-0.2815447
/film/actor/dubbing_performances./film/dubbing_performance/language	-0.852864,-1.9568994,1.2126225,0.55841494,-3.038639,-0.570433,0.303246,0.96411896,1.3630242,-2.0748148,0.3003222,-0.4363535,-0.29553103,-2.7505527,-1.4168123,-0.89554113,2.3618217,1.0394017,-0.41713712,0.2771747,-0.18085268,0.22546545,1.3713256,0.13111243,-0.08293017,0.19283721,-0.5247069,-1.288347,-0.4162436,-0.11783691,-0.6656524,-0.9421123,-0.24223937,0.75403416,-0.67722064,0.52643996,-0.1983043,-0.7867709,0.16990085,-0.44903585,0.43674007,-0.68080163,1.7241088,2.4564304,-1.4413346,0.89859194,-0.13159786,-0.57205737,-2.0077312,-1.4064763,1.0669438,1.6969149,-1.0825208,2.7063403,2.172674,-0.5682563,0.42070672,0.3512666,-0.83978593,-0.8127321,0.6701043,0.4211011,1.9246286,-2.2835948,1.042814,0.985221,-0.63202864,0.7287369,-1.020638,-1.4087387,-0.90397066,-0.44449425,2.5081391,-0.69908696,-1.8710527,-0.029920166,0.9149946,-2.4931684,2.3324084,0.9807121,-1.200703,-0.6961975,-1.7427305,-1.8866624,-2.017007,-0.67469186,0.8935509,1.1120982,-0.027162306,-0.07095912,0.14530244,-0.46624497,-0.40716892,0.6167428,-0.08567989,0.46295685,0.76651937,0.28537348,0.5591496,2.0110903
/award/award_winning_work/awards_won./award/award_honor/award_winner	0.25551644,0.010279798,0.7268479,-0.4988423,1.2890527,0.52322006,1.4006823,1.287308,-0.29491028,0.13517845,1.4284096,-0.7084009,-1.5854437,0.089305475,0.8398552,0.780912,-0.117781304,0.05236814,0.40745938,0.1354126,0.4146983,-0.90396756,1.491356,-0.6264351,0.36479992,-0.29704916,-0.7774031,-0.25972506,-0.5801007,0.3118939,0.5409442,-0.7538294,-1.0809592,-0.4120258,1.2295635,0.9448162,-0.7607417,-1.0467875,0.5649536,-1.1344248,-0.497629,1.7590678,-0.7196585,1.1516758,-0.60964936,1.3845888,-2.1621938,0.53874743,-0.33258092,1.5135994,0.56484324,0.3462964,0.7689222,0.50806886,0.87877405,-2.0471811,1.9531246,-0.72060263,-0.8179621,0.7031768,-1.7193604,-1.3464833,-0.84570116,-1.9006335,-0.81249744,0.9376795,1.6371363,-0.88835025,1.587148,-2.4140098,-0.3228427,-0.022291612,1.7037742,0.7336593,0.16315535,0.22217856,1.2336142,1.5735674,-1.4275651,-0.3812684,0.22523472,-0.8165877,-0.7107728,-1.3344564,-0.0063491203,0.36920655,-0.99021167,0.83194965,0.9915531,-0.44843778,-0.710151,0.33504775,-1.6315402,1.427362,1.7344253,-0.64001507,1.5786021,-0.91986835,0.6666222,-0.82827914
/common/topic/webpage./common/webpage/category	-1.3857151,0.7064853,1.0807189,-0.8497267,-1.5061827,0.10507719,-0.7730796,0.7678811,0.9914887,-0.9372929,0.54120463,1.4018203,-0.9722061,-0.07398251,-0.5343802,-0.5691944,1.4257965,-0.87222123,0.53615004,-0.7127835,0.22737518,-0.118558995,1.5758868,1.3604835,1.4027858,-0.6562643,-0.45985845,-0.34031767,-1.334391,-0.23814362,0.6832504,0.095930405,-1.6437474,-1.19361,0.43545982,0.7635682,-0.75549054,-0.8477436,-0.111717485,0.35712796,1.9935067,1.3161703,-0.23652647,1.1733444,-0.80381054,-0.2693555,-1.2119296,-0.49879834,-1.5645337,0.027591277,-0.27215478,1.4458671,1.2020202,1.0388013,-0.5157976,-0.5320453,-0.9148076,-0.77477884,-1.6107854,1.3336828,-0.9397043,0.7209278,-0.6267779,-1.0631285,1.1192063,0.2225681,-0.51241404,1.9284986,-0.6872403,-0.5313533,-1.1741042,-1.3218564,-1.1023351,0.9423924,-0.56848335,-0.9611475,0.7653814,-0.7574098,-1.296422,0.4563894,0.7315637,1.0279676,-0.07271154,-1.5170254,1.3393545,0.6126049,-1.0787848,2.0204582,-1.1622602,-0.5143976,1.2013605,-0.9577123,-1.0227668,-0.92728335,0.43833223,0.83737165,-1.1181675,-0.61011654,-0.4090185,0.7962806
/education/educational_institution/students_graduates./education/education/student	0.12357725,0.092884645,0.2740487,-0.18416911,0.3486456,1.409878,0.6644508,-0.89194757,1.2052032,0.24064133,0.7426326,-0.2714103,-1.3112324,-0.57167566,-0.90446204,1.0164305,-1.5749907,0.5803154,1.0869601,-0.39086586,0.4123807,-0.26831836,-1.5209033,-0.44650745,1.4714022,1.1562388,0.54885703,-0.00062585546,1.1627159,-1.3234826,1.6373845,1.1583468,-1.6297288,0.54868203,-2.1874816,-0.056533165,0.5184466,0.74448955,1.6376076,1.1417192,0.7064206,0.5197064,-1.9918014,-0.33276138,0.44858634,0.88870364,0.39854306,-0.0140145235,0.71442634,0.9590357,0.5307306,-1.9918008,-1.5065894,0.750267,1.2720166,-0.47889993,-0.8144085,0.90150243,-0.26154217,0.70752144,0.7868263,-0.17247647,1.153235,1.3683174,-1.1349171,0.68244106,0.361382,-0.5861465,0.0025362787,-0.78016824,-0.51798373,-1.3903657,-0.69724536,-0.24369936,-1.1923376,1.1340789,-1.4931457,-0.5345109,-0.36705592,-0.513088,-0.8351094,1.7375784,-0.80945265,0.4397689,0.80466044,-1.4480522,-0.93442565,0.88178694,0.6517205,-1.0797579,0.25945437,1.1559536,-0.7923254,0.703506,1.1066611,-0.09274491,1.7225968,-0.7126011,-1.5433981,1.0179418
/base/locations/continents/countries_within	0.43445483,-0.40075535,0.45559254,0.40447488,0.3520783,-0.12072043,-0.42176223,1.1093057,-0.847589,0.054446287,0.4373302,1.5627784,1.5961424,0.7615877,0.8613696,2.2342443,-0.60461265,-0.039521575,-0.24949907,2.1450477,-2.620053,-0.7517832,0.054043256,-0.5080833,-2.3153293,-0.10238348,-0.04303935,-0.015515406,1.3932883,1.1495858,-0.90361583,0.6324812,0.8181065,-0.11450496,-0.9969525,0.77399856,0.28985712,0.025108377,0.8797355,-0.73240334,-0.32602188,0.3318229,0.07638389,0.4670443,-1.7330748,-0.416326,-0.1323746,0.29905573,0.5386268,1.2240674,-0.019765852,0.21489413,0.23364358,-0.87445,-0.5671233,1.0021087,0.5841766,0.2663268,0.11764087,-2.2176447,-0.33405975,0.14918672,0.6007201,-0.58130217,-0.76192904,-1.5542874,-1.0997077,-0.2256433,-0.9604957,-1.152908,1.8727399,-1.7519686,1.7667217,0.74392074,-0.64382756,-1.0236936,0.42665425,-0.9202631,-0.60186106,-0.4573016,-1.4912806,0.22779912,-0.6121835,-1.378315,-0.29622173,0.61236924,0.01671851,1.0930963,-0.6010115,0.6686731,-0.3384747,0.46724185,0.45162907,0.45005697,0.012412053,0.6234174,-0.39325836,0.7765757,0.105510175,-1.9735844
